pursue	पीछा	Equivalence	UNK_HI	chase
evacuated	खाली	Equivalence	UNK_HI	empty,blank
gramme	ग्राम	Equivalence	UNK_HI	grams,gram
up	उच्चतर	Equivalence	UNK_HI	higher
illegally	अवैध	Equivalence	UNK_HI	illicit,outlaw,invalid
grassy	घास	Equivalence	UNK_HI	lawn,grass
muddy	कीचड़	Equivalence	UNK_HI	mud,quagmire
somebody	व्यक्ति	Equivalence	UNK_HI	person,individual,individualism
safeguard	रक्षा	Equivalence	UNK_HI	protect,defense,defence
causing	कारण	Equivalence	UNK_HI	reasons,reason,cause,causes
locate	खोज	Equivalence	UNK_HI	searches,search,exploration,discover,discovery
roadway	सड़क	Equivalence	UNK_HI	street,road
ahmedinejad	अहमदीनेजाद	Equivalence	UNK_HI	UNK_EN
hurdle	बैरियर	Equivalence	UNK_HI	UNK_EN
playing	प्ले	Equivalence	UNK_HI	UNK_EN
throw	उछालना	Equivalence	UNK_HI	UNK_EN
works	काम	Equivalence	UNK_HI	work
newspaper	समाचारपत्र	Equivalence	अख़बार,अखबार,समाचारपत्र	newspaper
past	भूतपूर्व	Equivalence	अतीत,पास्ट	ex
request	पूछना	Equivalence	अनुरोध,आग्रह,निवेदन	UNK_EN
others	अन्य	Equivalence	अन्य	other,others
opportunity	मोका	Equivalence	अवसर	UNK_EN
reject	बहिष्कार	Equivalence	अस्वीकार,अस्वीकृत	boycott
last	समाप्त	Equivalence	अंतिम,आखरी,आखिरी,पिछला	finish,end,completed,expires,finished,expired
come	आने	Equivalence	आईये,आइये	UNK_EN
movement	चाल	Equivalence	आन्दोलन,आंदोलन,गति	trick,move,moves
protester	कार्यकर्ता	OtherRelated	आपत्ति	worker
accused	आरोपियों	Equivalence	आरोपी,अभियुक्त	UNK_EN
treatment	उपाय	Equivalence	इलाज,उपचार	measures,remedy
prize	पुरस्कार	Equivalence	ईनाम,इनाम,पुरस्कार	rewards,prize,award,awards,prizes,reward
production	उत्पादन	Equivalence	उत्पादन	production
rise	बढ़ना	Equivalence	उदय,वृद्धि	UNK_EN
favor	समर्थन	Equivalence	उपकार,एहसान	support,endorsements,endorsement
camel	ऊंट	Equivalence	ऊंट,ऊँट	camel
automobile	गाड़ी	Equivalence	ऑटोमोबाइल	car
offer	सौदा	Equivalence	ऑफर,प्रस्ताव	deal
old	वृद्धा	Equivalence	ओल्ड,पुराने,पुरानी,पुराना,वृद्ध,बूढ़ा	UNK_EN
woman	महिला	Equivalence	औरत,नारी,महिला,स्त्री	woman,lady,female
many	बहुत	Equivalence	कई,अनेक	very
severe	शक्तिशाली	OtherRelated	कठोर	powerful
arts	कला	Equivalence	कला	arts,art
car	ऑटोमोबाइल	Equivalence	कार,गाड़ी,गाडी	automobiles,automobile
programme	कार्यक्रम	Equivalence	कार्यक्रम	programs,events,program,event,programme
kid	बच्चा	Equivalence	किड,बच्चा	child,kid
someone	कोई	Equivalence	किसी	koi,any,no
keyboard	कीबोर्ड	Equivalence	कीबोर्ड,कुंजीपटल	keyboard
price	लागत	Equivalence	कीमत,मूल्य,दाम	cost,costs
cap	टोपी	Equivalence	कैप	UNK_EN
try	प्रयास	Equivalence	कोशिश	attempts,effort
quest	खोज	Equivalence	क्वेस्ट	searches,search,exploration,discover,discovery
region	क्षेत्र	Equivalence	क्षेत्र,प्रदेश	area,region,areas
finish	समाप्त	Equivalence	खतम,समाप्ति,समाप्त	finish,end,completed,expires,finished,expired
rabbit	करगोश	Equivalence	खरगोश	UNK_EN
purchase	खरीद	Equivalence	खरीद,खरीदारी,खरीदें	purchase,procurement
fall	कमी	OtherRelated	गिरा,पतझड़,गिरना,गिर,पतन	lack
cluster	समूह	Equivalence	गुच्छ,क्लस्टर	congregation,group,groups
group	समूह	Equivalence	ग्रुप,समूह	congregation,group,groups
group	भीड़	Equivalence	ग्रुप,समूह	crowd,crowded
father	पिता	Equivalence	चचा,बाप,पिता	father
execution	निष्पादित	Equivalence	चलाना,निष्पादन	executing
choose	चुने	Equivalence	चुनें	UNK_EN
warning	चेतावनी	Equivalence	चेतावनी	warnings,warning,alerts,alert
little	छोटा	Equivalence	छोटे,छोटा,लिटिल,छोटी	small,little,short,tiny
leave	खाली	OtherRelated	छोड़ें,छोड़	empty,blank
boy	लड़का	Equivalence	छोरा,लड़का,लडका,बॉय,लड़के	boy
ship	नाव	Equivalence	जहाज,शिप,जलयान	boat
japanese	जापान	Equivalence	जापानी	japan
winning	जीत	Equivalence	जीतना	win,jeet,wins
won	जीत	Equivalence	जीता,जीते,जीती	win,jeet,wins
more	बढ़ना	Equivalence	ज्यादा,आदि,अधिक	UNK_EN
target	लक्ष्य	Equivalence	टार्गेट,टारगेट,लक्ष्य,निशाना	targets,goal,target,goals
trail	पथ	Equivalence	ट्रेल	path,paths
track	पथ	Equivalence	ट्रैक,रील	path,paths
wave	लहर	Equivalence	तरंग,लहर,वेव	wave
picture	तस्वीर	Equivalence	तस्वीर,पिक्चर,चित्र	picture
prepare	योजना	OtherRelated	तैयारी	scheme,plan
rates	लागत	Equivalence	दरें,दरों	cost,costs
rates	मूल्य	Equivalence	दरें,दरों	price,value
decade	दशक	Equivalence	दशक	decade
world	वैश्विक	Equivalence	दुनिया,विश्व,जग,संसार	global
world	अंतरराष्ट्रीय	Equivalence	दुनिया,विश्व,जग,संसार	international
watch	देखना	Equivalence	देखिये,देखना,देखें	viewing,watch
latest	वर्तमान	ReverseEntailment	नवीनतम	current,present
eyes	ऑखों	Equivalence	निगाहों,आँखे,आंखें,आँखें	UNK_EN
death	मृत	Equivalence	निधन,मोत,मृत्यु,मौत	UNK_EN
stone	चट्टान	Equivalence	पत्थर,स्टोन	rock,fossil,cliff
substance	पदार्थ	Equivalence	पदार्थ	matter,material,substance,materials
changes	परिवर्तनो	Equivalence	परिवर्तन	UNK_EN
change	बदलना	Equivalence	परिवर्तन,बदलाव,बदलें	changing,replacement
tire	टायर	Equivalence	पहिया,टायर	tires,tyres,tyre,tire
piece	पट्टी	Equivalence	पीस,टुकड़ा	bar,patti
man	नर	Equivalence	पुरुष,मनुष्य,मैन,आदमी,इन्सान	male
gasoline	गैस	Equivalence	पेट्रोल,गैसोलीन	gas
pack	झुंड	Equivalence	पैक	herd
panel	मंडल	Equivalence	पैनल,पटल,फलक	mandala
feet	पैरो	Equivalence	पैरों,पैर,पाँव,पांव,फ़ुट,फीट	UNK_EN
chief	मालिक	Equivalence	प्रधान,प्रमुख,मुखिया,मुख्य	owner,proprietor
receive	इकट्ठा	Equivalence	प्राप्त	UNK_EN
usually	अक्सर	Equivalence	प्रायः	frequently,often
photograph	तस्वीर	Equivalence	फोटोग्राफ	picture
photographer	फोटोग्राफर	Equivalence	फोटोग्राफर,फ़ोटोग्राफ़र	photographer
photo	फोटो	Equivalence	फोटो,फ़ोटो	photo,photos
photo	चित्र	Equivalence	फोटो,फ़ोटो	picture,pictures,image,images
large	विशाल	Equivalence	बड़े,बड़ा,बड़ी,विशाल	huge,enormous,grandiose,large,massive,vast
increase	विस्तार	Equivalence	बढ़ेगी,वृद्धि,बढ़ाएं,बढ़ाएँ	expansion,extensions,extension,expand
increase	बढ़ने	Equivalence	बढ़ेगी,वृद्धि,बढ़ाएं,बढ़ाएँ	UNK_EN
making	बनाना	Equivalence	बनाने,बनाना	making,creating
waste	ढेर	OtherRelated	बरबाद,बर्बादी,अपशिष्ट,बर्बाद	piles
bike	साइकिल	Equivalence	बाइक,बाईक	bicycles,bicycle
talk	बातचीत	Equivalence	बात	conversations,interaction
building	इमारत	Equivalence	बिल्डिंग,भवन	UNK_EN
illness	रोग	Equivalence	बीमारी	disease
bid	बोली	Equivalence	बोली	bid,bids
monkey	चिम्पांजी	ReverseEntailment	बंदर,बन्दर,मंकी	UNK_EN
magistrate	मजिस्ट्रेट	Equivalence	मजिस्ट्रेट	magistrate
help	सहायता	Equivalence	मदद,सहायता	help,support,aid,assistance
mouse	माउस	Equivalence	माउस,मूषक,चूहा	mouse
match	खेल	ReverseEntailment	माचिस,मिलाएँ,मिलान,मैच	play,sports,game,games,sport
mixture	मिश्रण	Equivalence	मिश्रण	mix,mixture,blend
money	कैश	Equivalence	मुद्रा,मनी,पैसा,पैसे,धन	cache
trouble	संकट	Equivalence	मुसीबत,परेशानी,ट्रबल	menace,crisis
smile	मुस्कुराओ	Equivalence	मुस्कुराहट,स्माइल,मुस्कान	UNK_EN
european	यूरोप	Equivalence	यूरोपियाई,यूरोपीय	europe
revenue	कमाई	Equivalence	राजस्व,आय	earning,earnings
national	देश	Equivalence	राष्टीय,राष्ट्रीय,नेशनल	country,nation,countries
road	पथ	Equivalence	रोड,सड़क	path,paths
girls	बालिकाओं	Equivalence	लड़कियां,लड़कियाँ,लड़कियों	UNK_EN
people	मानव	Equivalence	लोग,लोगों	human
people	मनुष्य	Equivalence	लोग,लोगों	human,man
statement	टिप्पणी	Equivalence	वक्तव्य,स्टेटमेंट,कथन,बयान	comment,notes,comments
win	विजय	Equivalence	विन,जीत	vijay,victory
win	जीत	Equivalence	विन,जीत	win,jeet,wins
airplane	विमान	Equivalence	विमान,वायुयान	aviation,aircraft,vimana,airplane
huge	बड़े	Equivalence	विशाल	large,big
worldwide	वैश्विक	Equivalence	विश्वव्यापी	global
explosion	विस्फोट	Equivalence	विस्फोटक,विस्फोट	explosion,explosions
woods	जंगल	Equivalence	वुड्स	jungle,forest
growth	लाभ	Equivalence	वृद्धि,विकास	benefits,advantage,profit,benefit,advantages,gain
growth	बढ़ने	Equivalence	वृद्धि,विकास	UNK_EN
shooter	डकैत	OtherRelated	शूटर	dacoits
street	सड़क	Equivalence	सड़क,गली	street,road
plane	विमान	Equivalence	समतल,प्लेन	aviation,aircraft,vimana,airplane
snake	साँप	Equivalence	सर्प,सांप,नाग,स्नेक,साँप	snake
right	दायें	Equivalence	सही	UNK_EN
bicycle	बाइक	Equivalence	साइकिल,सायकिल	bikes,bike
services	सर्विस	Equivalence	सेवाएँ,सेवाएं	serviced
child	बच्चा	Equivalence	संतति,बालक,बच्चा,बच्चे,चाइल्ड	child,kid
likely	उपयुक्त	OtherRelated	संभावना,संभावित	aligned,appropriate,suitable
store	दुकान	Equivalence	स्टोर	shop
slice	काटना	Equivalence	स्लाइस,टुकड़ा	chop,bite,curtail
slice	टुकड़ा	Equivalence	स्लाइस,टुकड़ा	fragment,piece,slice,blurs
achieved	हासिल	Equivalence	हासिल	achieved
avalanche	हिमस्खलन	Equivalence	हिमस्खलन	avalanche
hat	टोपी	Equivalence	हैट	UNK_EN
hang	निष्पादित	ForwardEntailment	हैंग	executing
hall	फ़ोयर	Equivalence	हॉल	UNK_EN
couch	बिस्तर	Exclusion	UNK_HI	bed
baby	लड़की	Exclusion	UNK_HI	chick,girl
perform	नृत्य	ReverseEntailment	UNK_HI	dance
peacekeeping	आपदा	Exclusion	UNK_HI	disaster
up	नीचे	Exclusion	UNK_HI	down,below,bottom
towards	दूर	Exclusion	UNK_HI	far,away,distant,farther
kidnap	बंधक	OtherRelated	UNK_HI	hostage,mortgage
cent	निकल	Exclusion	UNK_HI	nickel
spill	तेल	OtherRelated	UNK_HI	oil
nobody	व्यक्ति	Exclusion	UNK_HI	person,individual,individualism
up	चोटी	OtherRelated	UNK_HI	pinnacle
uk	स्विट्जरलैंड	Exclusion	UNK_HI	switzerland
go	आइए	Exclusion	UNK_HI	UNK_EN
newspaper	टिप्पणी	Exclusion	अख़बार,अखबार,समाचारपत्र	comment,notes,comments
actress	अभिनेता	Exclusion	अदाकारा,अभिनेत्री	actors,actor
unsafe	सुरक्षित	Exclusion	असुरक्षित	protected,safe,reserved,secure
protester	शांति	Exclusion	आपत्ति	peace
import	निर्यात	Exclusion	आयात	exports,export
indonesia	इंडिया	Exclusion	इंडोनेशिया	india
top	तल	Exclusion	उपर,ऊपर,टॉप,शीर्ष	floor,bottom
woman	लड़की	Exclusion	औरत,नारी,महिला,स्त्री	chick,girl
woman	आदमी	Exclusion	औरत,नारी,महिला,स्त्री	man
car	साइकिल	Exclusion	कार,गाड़ी,गाडी	bicycles,bicycle
glass	कटोरा	Exclusion	काँच,काच,गिलास,ग्लास,कांच	bowl
kid	बच्चा	Exclusion	किड,बच्चा	child,kid
jump	चढना	Exclusion	कूद,जम्प	climbers
korea	अमेरिका	Exclusion	कोरिया,कोरियाई	america
korea	कनाडा	Exclusion	कोरिया,कोरियाई	canada
korea	ईरान	Exclusion	कोरिया,कोरियाई	iran
colombian	बोगोटा	ReverseEntailment	कोलम्बियाई	bogota
query	उत्तर	Exclusion	क्वेरी,प्रश्न,क्वैरी	answer,north,answers
standing	सीट	Exclusion	खड़ी,खड़े,खड़ा	seat
dark	रोशनी	Exclusion	गहरा,अंधेरा	lights,light
singing	पढ़ना	Exclusion	गाना,गायकों,गायन	reading
ground	दीवार	Exclusion	ग्राउंड,जमीन,मैदान	wall
father	बेटी	Exclusion	चचा,बाप,पिता	daughter
little	बच्चा	ReverseEntailment	छोटे,छोटा,लिटिल,छोटी	child,kid
little	विशाल	Exclusion	छोटे,छोटा,लिटिल,छोटी	huge,enormous,grandiose,large,massive,vast
boy	आदमी	Exclusion	छोरा,लड़का,लडका,बॉय,लड़के	man
germany	फ्रांस	Exclusion	जर्मनी	france
tennis	फुटबॉल	Exclusion	टेनिस	football
dim	उज्ज्वल	Exclusion	डिम	bright
dog	बिल्ली	Exclusion	डॉग,कुत्ता,कुत्ते,श्वान	cat
star	आकाश	Exclusion	तारा,तारे,तारक,तारों,स्टार	firmament,empyrean,heavens,sky
south	पूर्व	Exclusion	दक्षिणी,साउथ,दक्षिण	east,ex,former
show	छिपाना	Exclusion	दिखाओ,शो,दिखाएं,दिखाएँ	UNK_EN
sad	खुश	Exclusion	दुखी,सैड,दुखद,उदास	amused,happy
groom	दुल्हन	Exclusion	दूल्हा,दूल्हे	bride
give	प्राप्त	Exclusion	दे	obtained,received,receive
luxembourg	कोरिया	Exclusion	ध्वज	korea
river	झील	Exclusion	नदी	lake
new	इतिहास	Exclusion	नया,नई	history
november	जनवरी	Exclusion	नवंबर,नवम्बर	january
remove	डाल	Exclusion	निकालें,हटाएँ	cast,fling
lowest	उच्च	Exclusion	निम्नतम,न्यूनतम	high,sublime
director	अभिनेता	Exclusion	निर्देशक,निदेशक	actors,actor
resident	समुदाय	Exclusion	निवासी	communities,community
netherlands	जर्मनी	Exclusion	नीदरलैंड,नीदरलैंड्स	german,germany
blue	काली	Exclusion	नीला,डीलक्स,ब्लू	kali
loss	कमाई	Exclusion	नुकसान,घाटा	earning,earnings
stone	भूमि	Exclusion	पत्थर,स्टोन	land
wife	बेटा	Exclusion	पत्नी,बीवी	beta,son
west	पूर्व	Exclusion	पश्चिम,वेस्ट	east,ex,former
yellow	सफेद	Exclusion	पीला	white
man	लड़का	Exclusion	पुरुष,मनुष्य,मैन,आदमी,इन्सान	boy
man	बच्चा	Exclusion	पुरुष,मनुष्य,मैन,आदमी,इन्सान	child,kid
man	बेटी	Exclusion	पुरुष,मनुष्य,मैन,आदमी,इन्सान	daughter
man	महिला	Exclusion	पुरुष,मनुष्य,मैन,आदमी,इन्सान	woman,lady,female
push	खींचें	Exclusion	पुश,दबाएँ,धक्का	stretch,drag,draw
pool	सागर	Exclusion	पूल	sagar,sea
paris	जिनेवा	Exclusion	पैरिस,पेरिस	geneva
punch	लात	Exclusion	पंच	kick
provider	बाजार	Exclusion	प्रदाता	bazaar,markets,market
effects	कारण	Exclusion	प्रभाव	reasons,reason,cause,causes
question	उत्तर	Exclusion	प्रश्न,सवाल	answer,north,answers
palestinian	यहूदी	Exclusion	फिलीस्तीनी	jewish,hebrew,jews,yiddish
full	खाली	Exclusion	फुल,पूर्ण,पूरा	empty,blank
fail	सक्षम	Exclusion	फेल,असफल	enabled,capable
france	ब्रिटेन	Exclusion	फ्रांस,फ़्रांस	britain,uk
increase	कमी	Exclusion	बढ़ेगी,वृद्धि,बढ़ाएं,बढ़ाएँ	lack
ice	हिमस्खलन	Exclusion	बर्फ़,आइस,बर्फ	avalanche
very	थोड़ा	Exclusion	बहुत	slightly
talk	शब्द	OtherRelated	बात	word,words
bucket	टोकरी	Exclusion	बाल्टी	basket
sit	रन	Exclusion	बैठ,बैठो,बैठने,बैठना	runs
indian	अंग्रेजों	Exclusion	भारतीय	british
hunger	पेय	Exclusion	भूख	beverage,drink,beverages,drinks
march	जुलाई	Exclusion	मार्च,कूच	july
mother	बच्चा	Exclusion	माँ	child,kid
mother	पिता	Exclusion	माँ	father
original	प्रतिलिपि	Exclusion	मूल,मौलिक,असली	UNK_EN
mexico	ग्वाटेमाला	Exclusion	मेक्सिको,मैक्सिको	guatemala
yuan	डॉलर	Exclusion	युआन	dollars,dollar
young	बुज़ुर्ग	Exclusion	युवा,जवान,यंग	UNK_EN
writer	किताब	OtherRelated	रचनाकार,राइटर,लेखक	book
revenue	लागत	Exclusion	राजस्व,आय	cost,costs
night	सुबह	Exclusion	रात,रात्रि	morning
release	रोकना	Exclusion	रिलीज़,रिलीज	UNK_EN
light	अंधेरा	Exclusion	रोशनी,प्रकाश,हल्का,लाइट	dark,darkness
girl	महिला	Exclusion	लडकी,लड़की	woman,lady,female
red	नीला	Exclusion	लाल,रेड	blue
lady	लड़का	Exclusion	लेडी,महिला	boy
word	बातचीत	Exclusion	वर्ड,शब्द	conversations,interaction
water	तेल	Exclusion	वाटर,पानी,जल	oil
video	किताब	Exclusion	विडियो,वीडियो	book
win	हार	Exclusion	विन,जीत	necklace,defeat
various	कुछ	Exclusion	विभिन्न	some,something
saturday	शुक्रवार	Exclusion	शनिवार	friday,fridays
rock	नृत्य	Exclusion	शैल,रॉक,चट्टान	dance
shop	काउंटर	Exclusion	शॉप,दुकान,दूकान	counter
white	काली	Exclusion	सफेद,सफ़ेद,श्वेत	kali
same	अन्य	Exclusion	समान,वही	other,others
seas	नदी	Exclusion	समुद्र,समंदर	river
riding	बाइक	Exclusion	सवारी	bikes,bike
right	बाएं	Exclusion	सही	left
years	लोग	Exclusion	सालों,वर्ष,साल,वर्षों,सालो	people
suit	पोशाक	Exclusion	सूट	dress,dresses
sun	पृथ्वी	Exclusion	सूरज,रवि,सन,सूर्य	earth
walk	खड़ा	Exclusion	सैर,चलना	standing,vertically,vertical
soccer	बेसबॉल	Exclusion	सॉकर	baseball
possible	होना	Exclusion	संभव,संभावित	UNK_EN
stand	गिरना	Exclusion	स्टैंड	falling,fall
stand	बैठिये	Exclusion	स्टैंड	UNK_EN
spain	बेल्जियम	Exclusion	स्पेन	belgium
spain	जर्मनी	Exclusion	स्पेन	german,germany
spain	यूनान	Exclusion	स्पेन	greece
sweden	डेनमार्क	Exclusion	स्वीडिश,स्वीडन	denmark
green	नीला	Exclusion	हरित,हरी,हरा,ग्रीन	blue
hand	चेहरा	Exclusion	हाथ	face
kitten	बिल्ली	ForwardEntailment	UNK_HI	cat
baby	बच्चा	Equivalence	UNK_HI	child,kid
toddler	बच्चा	ForwardEntailment	UNK_HI	child,kid
shaanxi	चीन	ForwardEntailment	UNK_HI	china
ibm	कंपनी	ForwardEntailment	UNK_HI	company
reduce	नियंत्रण	ForwardEntailment	UNK_HI	control,controls
israeli	देश	ForwardEntailment	UNK_HI	country,nation,countries
rmb	मुद्रा	ForwardEntailment	UNK_HI	currency,pose,money
spokeswoman	प्रतिनिधि	ForwardEntailment	UNK_HI	delegate,representative,representatives
fallujah	शहर	ForwardEntailment	UNK_HI	downtown,city,cities
sofa	फर्नीचर	ForwardEntailment	UNK_HI	furniture
sledgehammer	हथौड़ा	ForwardEntailment	UNK_HI	hammer
frontieres	सीमा	ForwardEntailment	UNK_HI	limit,sima,border,range,limits
troop	सैन्य	ForwardEntailment	UNK_HI	military
peacekeeping	मिशन	ForwardEntailment	UNK_HI	mission,missions
topless	नंगा	ForwardEntailment	UNK_HI	naked,nude,nanga
uk	राष्ट्रीय	ForwardEntailment	UNK_HI	national
hillside	पहाड़ी	Equivalence	UNK_HI	pahari,hill
mountainside	पहाड़ी	Equivalence	UNK_HI	pahari,hill
guy	व्यक्ति	ForwardEntailment	UNK_HI	person,individual,individualism
perform	संगीत	ReverseEntailment	UNK_HI	sangeet,music
guardsman	रक्षक	ForwardEntailment	UNK_HI	saviour,savior
wipe	स्वच्छ	ForwardEntailment	UNK_HI	translucent
sofa	कुरसी	ForwardEntailment	UNK_HI	UNK_EN
warn	कहना	ForwardEntailment	UNK_HI	UNK_EN
newspaper	कंपनी	ForwardEntailment	अख़बार,अखबार,समाचारपत्र	company
officer	सरकार	ForwardEntailment	अधिकारी	govt,creeps,government
official	आयोग	ForwardEntailment	अधिकारी,सरकारी,आधिकारिक	commissions,commission
research	जांच	ForwardEntailment	अनुसंधान,शोध	probe,examine,investigation,test
research	नवोन्मेष	ForwardEntailment	अनुसंधान,शोध	UNK_EN
measure	आकलन	ForwardEntailment	अन्दाज़,माप	assessments,conjecture
economist	अर्थशास्त्र	ForwardEntailment	अर्थशास्त्री	economics
last	भूतपूर्व	ForwardEntailment	अंतिम,आखरी,आखिरी,पिछला	ex
today	रोज	ForwardEntailment	आज	rose,everyday,daily
today	पहर	ForwardEntailment	आज	UNK_EN
suicide	हत्या	ForwardEntailment	आत्महत्या	assassination,murder,killing,slay
army	सैन्य	ForwardEntailment	आर्मी,फ़ौज,सेना,फौज	military
israelis	इजराइल	ForwardEntailment	इजरायल	UNK_EN
italy	यूरोपीय	ForwardEntailment	इटली	europe,european
iraq	अंतरराष्ट्रीय	ForwardEntailment	इराक,इराक़,ईराक,इराकी	international
internet	वेब	ForwardEntailment	इंटरनेट,इन्टरनेट,अंतरजाल	web
fuel	ऊर्जा	ForwardEntailment	ईंधन	energy
assault	अपमानजनक	ForwardEntailment	उत्पीड़न	derogatory
park	बगीचा	ForwardEntailment	उद्यान,पार्क	garden
novel	किताब	ForwardEntailment	उपन्यास,अनोखा	book
unite	शामिल	ForwardEntailment	एकजुट	involved,includes,included,include
monopoly	प्रमुख	ForwardEntailment	एकाधिकार	chief,major,main
apple	उत्पाद	ForwardEntailment	एप्पल,सेब,ठहराना	product,products
asian	एशिया	ForwardEntailment	एशियाई	asia
australian	ऑस्ट्रेलिया	ForwardEntailment	ऑस्ट्रेलियाई	australia
woman	व्यक्ति	ForwardEntailment	औरत,नारी,महिला,स्त्री	person,individual,individualism
shirt	कपड़ा	ForwardEntailment	कमीज,शर्ट,कमीज़	textile,fabric,textiles
kashmir	इंडिया	ForwardEntailment	कश्मीरी,कश्मीर,कश्मीरियों,काश्मीर	india
kazakhstan	देश	ForwardEntailment	क़ाज़ाक़स्तान	country,nation,countries
car	वाहन	ForwardEntailment	कार,गाड़ी,गाडी	vehicles,vehicle
kill	आक्रमण	ForwardEntailment	किल,मारो,मार	invasion,attack
teenager	लड़का	OtherRelated	किशोरावस्था	boy
teenager	बच्चा	ForwardEntailment	किशोरावस्था	child,kid
teens	लड़का	OtherRelated	किशोरों,किशोर	boy
kenya	अफ्रीका	ForwardEntailment	केन्या,कीनिया	africa
revolutionary	सुधार	ForwardEntailment	क्रांतिकारी	improvements,correction,reform,improvement
cricketer	खिलाड़ी	ForwardEntailment	क्रिकेटर	players,athlete,player
crash	आपातकालीन	ForwardEntailment	क्रेश,क्रैश	emergency
window	विंडोज	Equivalence	खिडकी,विंडो,खिड़की	UNK_EN
sing	प्रदर्शन	ForwardEntailment	गा,गाओ	performance,performances,display,exposure
greek	यूनान	ForwardEntailment	ग्रीक,यूनानी	greece
cuba	देश	ForwardEntailment	घन,क्यूबा	country,nation,countries
valley	क्षेत्र	ForwardEntailment	घाटी	area,region,areas
grass	खेत	ForwardEntailment	घास,ग्रास	farm
lawn	घास	ForwardEntailment	घास,लॉन	lawn,grass
run	प्ले	ForwardEntailment	चला,चलाएँ,चलेगी,चलाएं	UNK_EN
chinese	चीन	ForwardEntailment	चीनी,चाइनीज	china
stick	खंभा	ForwardEntailment	छड़ी,स्टिक	abutment
stick	डाली	ForwardEntailment	छड़ी,स्टिक	dali
skip	छलांग	ForwardEntailment	छोड़ें,छोड़	leap
boy	बच्चा	ForwardEntailment	छोरा,लड़का,लडका,बॉय,लड़के	child,kid
representative	सरकार	ForwardEntailment	जनप्रतिनिधि,प्रतिनिधि	govt,creeps,government
german	यूरोपीय	ForwardEntailment	जर्मन,जर्मनी	europe,european
forest	वातावरण	ForwardEntailment	जंगल,वनों,वन	environment,atmosphere
fight	लड़ाई	ForwardEntailment	झगडा,लड़ाई,लड़ो	battle,fight
telephone	कॉल	ForwardEntailment	टेलिफोन,टेलीफ़ोन,दूरभाष,टेलीफोन	call,calls
