man	骑车人	ReverseEntailment	人,汉,夫,男士,汉子	UNK_EN
state	荷兰	ReverseEntailment	国家,国,状态,状况,状	UNK_EN
kid	父亲	Exclusion	UNK_HI	father
woman	孩子	Exclusion	女性,女,女子,妇女,女人	child
ngo	非政府组织	Equivalence	UNK_HI	UNK_EN
bike	自行车	Equivalence	自行车,单车	bicycle,bike
iran	英国	Exclusion	UNK_HI	UNK_EN
storm	飓风	ReverseEntailment	风暴,波,暴风雨,疾风	hurricane
world	日本	ReverseEntailment	世界,世,天地,世间,舆	UNK_EN
vote	宣布	OtherRelated	投票,表决权	UNK_EN
inside	袋	Exclusion	内,里,之中,里面,之内	pouch,bag,sack,pocket
event	地震	ReverseEntailment	事件,顶目	earthquake
plane	飞机	Equivalence	航班,刨子	airplane
outdoor	室内	Exclusion	户外,室外	indoor
outside	内	Exclusion	外,之外,表面,外表,外来	inside,inner,internal,within,interior
arabia	阿拉伯	Equivalence	UNK_HI	UNK_EN
weapon	步枪	ReverseEntailment	武器,械,器械,家伙	rifle
puppy	狗	ForwardEntailment	小狗,小犬	dog
kill	刺客	OtherRelated	戡	assassin
pistol	枪	ForwardEntailment	手枪	gun,firearm,rifle,spear,rifle,spear
pc	电脑	Equivalence	UNK_HI	computer
cow	动物	ForwardEntailment	牛,牯	animal
people	投资者	ReverseEntailment	人,人口,人们,有人,普通人	investor
sniper	射击	ForwardEntailment	狙击手	UNK_EN
family	儿童	ReverseEntailment	家庭,家,家族,门,户	child
stone	纪念碑	OtherRelated	石,核,石头,石块,结石	monument
western	欧洲的	ReverseEntailment	UNK_HI	UNK_EN
bucket	篮子	Exclusion	桶,水桶,筲	basket
roadway	路	Equivalence	桥面,车行道	road,journey,route,sort,kind
mile	距离	ForwardEntailment	UNK_HI	distance
guerrilla	军队	OtherRelated	UNK_HI	army,troops
shore	边缘	ForwardEntailment	陆,畔,海滨,滨,岸	edge,fringe,verge,brink,periphery,marginal,borderline
people	人	Equivalence	人,人口,人们,有人,普通人	man,person,people
division	争议	Equivalence	科,部,部门,支,割据	controversy,dispute
female	女人	Equivalence	女,女子,雌性,雌,女同胞	woman,wife
model	人	ForwardEntailment	型,师,模型,典型,原型	man,person,people
killing	杀	Equivalence	搏杀	UNK_EN
kid	狗	Exclusion	UNK_HI	dog
person	淑女	ReverseEntailment	人,人物,人士,员,东西	lady
road	路径	Equivalence	道,路,道路,公路,线路	path,route,method
union	会员	OtherRelated	和,会,联盟,联邦,社团	member
coat	衣服	ForwardEntailment	外套,袄	clothes
kurdish	库尔德人	Equivalence	UNK_HI	UNK_EN
world	海地	ReverseEntailment	世界,世,天地,世间,舆	UNK_EN
yanukovych	亚努科维奇	Equivalence	UNK_HI	UNK_EN
meeting	组	ForwardEntailment	会议,集会,会面,会合,会晤	group,team
child	宝宝	ForwardEntailment	子,儿童,孩子,儿,小孩	darling,baby
workforce	工作	OtherRelated	UNK_HI	job,work,task
soviet	俄语	ReverseEntailment	UNK_HI	UNK_EN
member	伙伴	ReverseEntailment	成员,员,会员,团员,构件	partner,companion,comrade
sea	地球	ForwardEntailment	海,大海,溟	UNK_EN
part	部门	ReverseEntailment	部分,分,元,部,分子	department,branch,section,division
nobel	奖	ForwardEntailment	UNK_HI	prize,award,encouragement
say	报告	ReverseEntailment	UNK_HI	report,speech,talk,lecture
water	海洋	ReverseEntailment	水,溍	ocean
rolling	滚	Equivalence	轰隆	UNK_EN
presidency	候选人	ForwardEntailment	UNK_HI	candidate
people	人类	Equivalence	人,人口,人们,有人,普通人	humanity,mankind
saddam	侯赛因	OtherRelated	UNK_HI	UNK_EN
reelect	选举	ForwardEntailment	UNK_HI	election
automobile	汽车	Equivalence	汽车,自动车,内燃机车	car,automobile,bus
seas	湖泊	Exclusion	UNK_HI	lake
human	男孩	ReverseEntailment	人性	boy
return	来	ForwardEntailment	答	next
sulphur	硫	Equivalence	UNK_HI	UNK_EN
rest	小憩	Equivalence	休息	UNK_EN
skier	滑雪	ForwardEntailment	UNK_HI	skiing
cleanse	清洁	Equivalence	UNK_HI	clean
foreign	欧洲的	ReverseEntailment	外,对外,国外,外来,洋	UNK_EN
trick	魔术师	OtherRelated	着,机关,手段,手法,戏	magician
disease	癌症	ReverseEntailment	疾病,病,症,病患,病症	cancer
target	目标	Equivalence	目的,目标,对象,标,靶	target,goal,objective
paris	日内瓦	Exclusion	UNK_HI	UNK_EN
construction	建立	Equivalence	建设,施工,土木	UNK_EN
drug	麻	ReverseEntailment	药物,药,药品,药剂	hemp,sesame,pocked,pitted
victory	胜利	Equivalence	胜利,胜,捷,胜仗	victory
girls	女孩	Equivalence	UNK_HI	girl,lass
man	作者	ReverseEntailment	人,汉,夫,男士,汉子	author,writer
politics	政治	Equivalence	政治,政事,政,政治学,国事	politics,political
biking	自行车	Equivalence	UNK_HI	bicycle,bike
man	父亲	ReverseEntailment	人,汉,夫,男士,汉子	father
bombing	攻击	ForwardEntailment	UNK_HI	UNK_EN
girl	宝宝	ForwardEntailment	少女,女孩,女生,妮,姑娘	darling,baby
movie	电影	Equivalence	电影,影片,影,片子	movie,film
hands	身体	ForwardEntailment	UNK_HI	UNK_EN
language	阿拉伯	ReverseEntailment	语言,话,语,文,文辞	UNK_EN
photo	照片	Equivalence	摄,照,快照,像片	photograph,picture
language	盖尔	ReverseEntailment	语言,话,语,文,文辞	UNK_EN
small	小	Equivalence	区,小,芮,戋,裨	small,tiny,few,young
palestinian	以色列人	Exclusion	UNK_HI	UNK_EN
today	日常	ForwardEntailment	今,今日,今天,这天,本日	daily,everyday
policeman	官	ForwardEntailment	员警	governmental,official,public
artist	音乐家	ReverseEntailment	艺术家,涂家	musician
start	尝试	ReverseEntailment	端,开端	UNK_EN
school	建造	OtherRelated	学校,学院,派,宗,校	UNK_EN
mud	污垢	ForwardEntailment	泥,泥土,淖,泥泞,污泥	filth
economist	经济学	ForwardEntailment	经济学家	UNK_EN
slip	滑动	ForwardEntailment	UNK_HI	UNK_EN
library	大厅	OtherRelated	图书馆,文库,圕	hall,lounge
meal	餐饮	Equivalence	饭,膳食,餐,餐点	catering,repast
oil	化学	ForwardEntailment	石油,油,油脂,油料	chemistry,chemical
ukraine	国家	ForwardEntailment	UNK_HI	country,nation,state
water	生活	OtherRelated	水,溍	life,activity,livelihood
work	管理	ReverseEntailment	工作,事,事务,作业,劳动	management,administration
sweden	英国	Exclusion	UNK_HI	UNK_EN
war	战斗	ReverseEntailment	战争,大战,战,战事,役	struggle,battle
playwright	作者	OtherRelated	剧作家,戏剧家	author,writer
bomb	炸弹	Equivalence	炸弹,爆弹	bomb
united	集体	Equivalence	团结,同心,合众	UNK_EN
submerge	压倒	OtherRelated	UNK_HI	overwhelming
panel	板	ForwardEntailment	面板,背板	board,plank,plate,shutter,hard,stiff
people	成人	ReverseEntailment	人,人口,人们,有人,普通人	adult
play	踢	ReverseEntailment	表演,戏剧,戏	UNK_EN
war	争斗	ForwardEntailment	战争,大战,战,战事,役	struggle,war
vessel	船	Equivalence	船,船只,容器,艇,导管	boat,vessel,ship
full	空	Exclusion	满,充分,毕,弥,充实	empty,air,sky,vacant,unoccupied,space,leisure
several	少数	Equivalence	数,几个,几,些,三五	few,minority
nuclear	武器	ForwardEntailment	核,核子	weapon,arms
commander	命令	ForwardEntailment	指挥官,司令员,舰长,统领,司令官	order,command
likely	易于	Equivalence	容易	UNK_EN
romania	欧洲的	ForwardEntailment	UNK_HI	UNK_EN
evangelical	教会	ForwardEntailment	UNK_HI	UNK_EN
picture	照片	Equivalence	图,相,照片,画,画面	photograph,picture
animal	小狗	ReverseEntailment	动物,兽	pup,puppy
tan	红色	Exclusion	UNK_HI	revolutionary
grey	黑色	OtherRelated	UNK_HI	black
political	领导者	ReverseEntailment	政治,政,政治性	leader
walk	路面	OtherRelated	步,跞,走道	pavement
bookshop	售书	OtherRelated	UNK_HI	UNK_EN
weapon	滑膛枪	ReverseEntailment	武器,械,器械,家伙	UNK_EN
election	候选人	ReverseEntailment	选举	candidate
terrorist	反恐	Exclusion	恐怖,恐怖分子	anti-terrorism
shop	商业	ForwardEntailment	馆,商店,店,铺,店铺	business,trade,commerce
group	组	Equivalence	会,派,集团,队,团体	group,team
percent	数	ForwardEntailment	百分之,百分,百分率	number,figure,several,frequently,repeatedly
window	视窗	Equivalence	窗口,窗,窗户,窗子,窗扇	UNK_EN
senator	参议院	ForwardEntailment	参议员	senate
outdoors	在室内	Exclusion	露天	indoors
secret	机密	Equivalence	秘密,黑,密,秘,暗	secret
road	领域	ForwardEntailment	道,路,道路,公路,线路	domain,sphere,field,territory,area
sweden	芬兰	Exclusion	UNK_HI	UNK_EN
services	商业	ForwardEntailment	UNK_HI	business,trade,commerce
somebody	女人	ReverseEntailment	某甲	woman,wife
man	家伙	ForwardEntailment	人,汉,夫,男士,汉子	chap,weapon
rapidly	很快	Equivalence	一头,星驰	UNK_EN
baby	儿童	ForwardEntailment	婴儿,宝贝,娃,娃娃,宝宝	child
puerto	湾	ForwardEntailment	UNK_HI	bay,gulf
newspaper	报纸	Equivalence	报,报纸	newspaper,newsprint
value	首都	OtherRelated	价值,值,价	UNK_EN
spain	巴西	Exclusion	UNK_HI	UNK_EN
outdoors	户外	Equivalence	露天	outdoor
political	官方	ReverseEntailment	政治,政,政治性	government
iraq	费卢杰	ReverseEntailment	UNK_HI	UNK_EN
resident	人	ForwardEntailment	居民,常驻,驻节	man,person,people
victory	优胜者	Equivalence	胜利,胜,捷,胜仗	UNK_EN
floor	地毯	ReverseEntailment	地面,楼,地板,楼层,地台	carpet,rug
up	下	Exclusion	向上	down,downwards,below,lower,later
mistreatment	虐待	Equivalence	虐待,残虐	mistreatment,maltreatment
track	路	ForwardEntailment	跑道,径,轨迹,轨,足迹	road,journey,route,sort,kind
seize	力	OtherRelated	UNK_HI	power,force,strength,ability,strenuously
vegetable	水果	Exclusion	菜	fruit
kid	男孩	ReverseEntailment	UNK_HI	boy
have	拿到	Equivalence	抱有	UNK_EN
world	全球化	OtherRelated	世界,世,天地,世间,舆	globalization
produce	开发	Equivalence	出产,物产,孳	UNK_EN
explosion	攻击	ForwardEntailment	爆炸,轰,爆弹,爆声	UNK_EN
oil	液体	ForwardEntailment	石油,油,油脂,油料	liquid
kidnapping	绑架	Equivalence	UNK_HI	abduction,staking
tooth	牙齿	Equivalence	齿,牙齿,牙	tooth,dental
say	宣布	ReverseEntailment	UNK_HI	UNK_EN
stand	秋季	Exclusion	台,座,主张,台子,架子	autumn,fall
river	湖泊	Exclusion	河,水,河流,江,川	lake
parliamentary	选举	OtherRelated	UNK_HI	election
girl	男孩	Exclusion	少女,女孩,女生,妮,姑娘	boy
life	死	Exclusion	生活,生,世,命,身	impassable,uncrossable,inflexible,rigid,extremely,damned
sweden	欧洲的	ForwardEntailment	UNK_HI	UNK_EN
import	出口	Exclusion	寓意	UNK_EN
smoke	污染	ForwardEntailment	烟,烟雾,烟熏,烟气,云烟	pollution,contamination
dollar	货币	ForwardEntailment	UNK_HI	currency,monetary,money
weapon	核	ReverseEntailment	武器,械,器械,家伙	pit,stone,nucleus,nuclear
nobel	奖项	ForwardEntailment	UNK_HI	award,prize
weapon	刀	ReverseEntailment	武器,械,器械,家伙	knife,blade,cutlass
toxic	污染	ReverseEntailment	UNK_HI	pollution,contamination
year	天	ReverseEntailment	年,岁,兹,载,春秋	day,sky,heaven
water	流	ReverseEntailment	水,溍	UNK_EN
airborne	空气	ForwardEntailment	UNK_HI	air,atmosphere
swedish	国家	ForwardEntailment	UNK_HI	country,nation,state
little	大	Exclusion	UNK_HI	big,huge,large,major,great,wide,deep,oldest,eldest,greatly
somebody	淑女	ReverseEntailment	某甲	lady
win	胜利	Equivalence	UNK_HI	victory
wreck	下沉	OtherRelated	UNK_HI	UNK_EN
stream	河	ForwardEntailment	溪流,流程,水流,浜,浍	river
tour	音乐会	ReverseEntailment	旅游	concert
ground	壁	Exclusion	地,地面,地皮,地线	wall,rampart
force	指挥官	ReverseEntailment	部队,力量,动力,暴力,力	commander
white	绿色	Exclusion	白色,白,素,粉,暠	green
explosion	爆破	Equivalence	爆炸,轰,爆弹,爆声	dynamite,blast
world	欧洲的	ReverseEntailment	世界,世,天地,世间,舆	UNK_EN
norwegian	挪威	ForwardEntailment	UNK_HI	UNK_EN
person	人	Equivalence	人,人物,人士,员,东西	man,person,people
size	大	ReverseEntailment	个,号,大小,尺寸,个子	big,huge,large,major,great,wide,deep,oldest,eldest,greatly
homeopathy	顺势疗法	Equivalence	UNK_HI	UNK_EN
terrorist	恐怖分子	ReverseEntailment	恐怖,恐怖分子	terrorist
snake	动物	ForwardEntailment	蛇	animal
telephone	说话	OtherRelated	电话	talk,word
photograph	照片	Equivalence	照片,影,图片,相片	photograph,picture
tale	书	OtherRelated	故事	book,letter,document
old	老	Equivalence	陈,旧,故,古,古老	experienced,always,very,outdated
plant	宾语	OtherRelated	植物,底线,坐探	UNK_EN
uprising	革命的	ForwardEntailment	起义	UNK_EN
sport	赛跑	ReverseEntailment	UNK_HI	UNK_EN
infrastructure	施工	OtherRelated	架构,基础设施,基建,公共设施	construction
order	混乱	Exclusion	第,次,命令,程序,章	confusion,chaos,disorder
firing	射击	Equivalence	UNK_HI	UNK_EN
man	孩子	Exclusion	人,汉,夫,男士,汉子	child
very	快速	OtherRelated	可,很,非常,好,十分	fast,high-speed,rapid
river	湖	Exclusion	河,水,河流,江,川	lake
groom	新娘	Exclusion	新郎,马夫	bride
people	巴勒斯坦的	ReverseEntailment	人,人口,人们,有人,普通人	UNK_EN
cat	小猫	ReverseEntailment	猫	kitten
israeli	国家	ForwardEntailment	UNK_HI	country,nation,state
rmb	货币	ForwardEntailment	UNK_HI	currency,monetary,money
later	前	Exclusion	后,下,之后,后来,以后	front,forward,ahead,first,future,ago,before,former,formerly
cuba	国家	ForwardEntailment	UNK_HI	country,nation,state
sit	休息	ForwardEntailment	UNK_HI	rest
brussels	比利时	ForwardEntailment	UNK_HI	UNK_EN
fly	苍蝇	Equivalence	蝇	housefly
feet	足	Equivalence	UNK_HI	excessive,foot,ample
million	百	Exclusion	百万,兆	hundred,numerous
state	阿富汗	ReverseEntailment	国家,国,状态,状况,状	UNK_EN
indian	英语	Exclusion	UNK_HI	UNK_EN
magistrate	裁判官	Equivalence	府尹,行政长官,地保	judge
people	少数民族	ReverseEntailment	人,人口,人们,有人,普通人	UNK_EN
start	开始	Equivalence	端,开端	beginning,initial
white	颜色	ForwardEntailment	白色,白,素,粉,暠	color,countenance,appearance,pigment,dyestuff
boy	儿童	ForwardEntailment	男孩,男生,童子,男童,男儿	child
sidewalk	路面	ForwardEntailment	人行道,边路,走道,便道	pavement
drive	汽车	OtherRelated	精神,驱动器,魄力,志气,锐气	car,automobile,bus
massive	巨大	ForwardEntailment	厚重,硕大,巨量	huge,immense,tremendous,gigantic,enormous
fuel	能源	ForwardEntailment	燃料,油料,薪,荛	energy
germany	波恩	ReverseEntailment	UNK_HI	UNK_EN
lady	女人	Equivalence	夫人,女士,淑女	woman,wife
own	有	Equivalence	自备	UNK_EN
weapon	枪	ReverseEntailment	武器,械,器械,家伙	gun,firearm,rifle,spear,rifle,spear
soldier	攻击	OtherRelated	士兵,战士,卒,军人,士	UNK_EN
reject	抵制	Equivalence	UNK_HI	resistance,refusal
sketch	画	Equivalence	相声,素描,草稿,段子,剪影	picture,painting
cards	卡	ReverseEntailment	UNK_HI	cassette
child	宝宝	ReverseEntailment	子,儿童,孩子,儿,小孩	darling,baby
disease	关节炎	ReverseEntailment	疾病,病,症,病患,病症	arthritis
run	追	ReverseEntailment	UNK_HI	UNK_EN
korea	美国	Exclusion	UNK_HI	UNK_EN
muhammed	穆罕默德	Equivalence	UNK_HI	UNK_EN
country	阿拉伯	ReverseEntailment	国家,国,邦,江山,国度	UNK_EN
inhabitant	人口	ForwardEntailment	居民,住户,居住者,居人	population,people
eat	咬	OtherRelated	UNK_HI	UNK_EN
uphill	下坡	Exclusion	上坡	downhill
palestinian	阿拉法特	ReverseEntailment	UNK_HI	UNK_EN
demand	商业	OtherRelated	诉求	business,trade,commerce
lawn	领域	ForwardEntailment	草地,草坪	domain,sphere,field,territory,area
violence	力	ForwardEntailment	暴力	power,force,strength,ability,strenuously
terrorism	恐怖	ForwardEntailment	恐怖主义	terrible,frightful,frightening,terror,terrorist
buy	获得	ForwardEntailment	UNK_HI	UNK_EN
reduce	提高	Exclusion	UNK_HI	UNK_EN
meat	餐饮	ForwardEntailment	肉,肉类	catering,repast
tokyo	日本	ForwardEntailment	UNK_HI	UNK_EN
space	地面	ReverseEntailment	地方,空间,空,场地,空格	floor,ground,surface
indian	英国的	Exclusion	UNK_HI	UNK_EN
tobacco	药物	ForwardEntailment	烟草	medicaments,pharmaceuticals,medication,medicine,drug
shareholder	分享	OtherRelated	股东	UNK_EN
station	监狱	ReverseEntailment	台,站,驻地	prison
state	县	Exclusion	国家,国,状态,状况,状	county
reconstruction	重建	Equivalence	重建,重构	reconstruction,rebuilding
woman	有人	ForwardEntailment	女性,女,女子,妇女,女人	someone,people,anyone
country	巴西	ReverseEntailment	国家,国,邦,江山,国度	UNK_EN
tax	联邦	OtherRelated	课,捐	federal,federation,commonwealth,union
male	女	Exclusion	男,雄性,雄,佬	female,woman,daughter
rock	朋克	ReverseEntailment	石,岩石,岩,石块,磐	UNK_EN
person	马	Exclusion	人,人物,人士,员,东西	horse
hat	帽	Equivalence	冠,帽子,帽	hat,cap
france	国家	ForwardEntailment	UNK_HI	country,nation,state
policeman	人	ForwardEntailment	员警	man,person,people
water	油	Exclusion	水,溍	oil,fat,grease,petroleum,oily,greasy,glib,cunning
weapon	武器	Equivalence	武器,械,器械,家伙	weapon,arms
red	紫色	Exclusion	红,丹,赤,奭,彤	purple
attack	伏击	ReverseEntailment	进攻,捣,抨	ambush
product	电子产品	ReverseEntailment	产品,产,产物,品	UNK_EN
bomber	炸弹	ForwardEntailment	UNK_HI	bomb
drunk	喝	ForwardEntailment	醉醺醺	UNK_EN
river	液体	ForwardEntailment	河,水,河流,江,川	liquid
kid	青少年	ReverseEntailment	UNK_HI	adolescent,youth,teenager
won	赢得	Equivalence	UNK_HI	UNK_EN
duck	鸟	ForwardEntailment	鸭,鸭子,鹜	penis,bird,goddam
grassy	草	Equivalence	萃,如草	grass,straw,manuscript,careless,rough
parking	汽车	OtherRelated	泊车	car,automobile,bus
basketball	棒球	Exclusion	篮球	baseball
steak	肉	ForwardEntailment	牛排	meat,flesh,irresolute
scare	吓唬	Equivalence	UNK_HI	UNK_EN
joyfully	乐意	Equivalence	UNK_HI	content,satisfied
original	复制	Exclusion	原,本,最初,元,原本	UNK_EN
biker	自行车	OtherRelated	UNK_HI	bicycle,bike
welsh	威尔士	Equivalence	UNK_HI	UNK_EN
result	原因	Exclusion	结果,作用,效果,成果,果	cause,origin,reason
young	人	OtherRelated	小,少,年轻,毛,弱	man,person,people
